transaction_hash,block_number,from_address,to_address,token_address,token_value
0xe8d0e0a959b9a71d8fcae24ed5cb01e073988d7dd5ca40b10759264094ff7aaf,917440,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1325
0xf0182d77aa9b78c2055551806ab157c250f9b926d537fff6d4a8c417d9910f3d,917440,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1330
0x79b462418f8c33b1e35e3a73a6d6ddec92fb8b907958e4434b46b6a00af821f3,917440,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1304
0x887cccadb75d66ce0bdf5c6abeab62281e8ac93724e3c51a030562873744105c,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1342
0xe26c2c1ec36dbf01eb46775487f6069e4a2d976dcc0b46a94b010ae24af762c5,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1348
0x94f0b814b5d7cf6303e6d4262ad349a91d107b8efcafa65ea0d938858cdb5d1e,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1354
0xaf4b4b4cf2f383f702a5c35f7940eccd5406941c4b0ff7b6045eb7b8f910b0d1,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1352
0x9f39831c7d52500d5b15de93b359f2cd059ff1b8976e09fa283954926fdbc208,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1346
0xe37ed6130a44fa5d66b24bcd490e773a1e63af023ab6d827f12755bdada0b4c7,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1333
0x577ed520230ad4fdf8137db3105cf99d736cb279e6f5039575cf0616ddc29496,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1344
0x2c2b5ea782c501b42b8c76daf854ae1fce94049d69c71939df235a47d931f793,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1343
0xe506c78795e52a5ffded78d1725d2c3030744376ae88589ed51c3c5423d61cb7,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1357
0x160ec6af71f39c4a51312b22dc8fcb6ad15ddd756eeaedd1d418a884276450c6,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1351
0x404104ca19c59488cb98504b520eca65c03d0f0c08ba578ee9de2ff911d81677,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1353
0x972378a26e050c6c8e5460875bbbe8a4e8fccb205f3a3c0aff8ea2097cbf83ed,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1347
0xc70061cc1dfe2f6b1bf0df2a2743e299107e2803de64bbe2c9f0b38d90951633,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1355
0x7db585720a3936e405a20e0c12408d5cc8e133cf86754d25fd145b1c3dc37fc3,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1335
0x834eff75248ca95bc3c654af74cd1decd6d3b13dfedb48835301835e0166a8b9,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1350
0x5fe6ad903547f2d6e58b7eb15d7e0dda27d4ded908841eceef44119c7c828634,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1334
0xfe7b18895e605391257fe069ccdd56b3f6906902678f668e7e889aa84e085695,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1349
0xefbe360ff47821ad59eb8518a0dc23725a754a72290cc9b46af6ca15e5a67523,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1345
0x3977dbe2a2f773b85deee8bb28aaba737bfbe0bfa0b0ea9a323e66d598fa7d77,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1341
0xac9d0717856bbaca87089e2213499794b61f9019e935d548605a7a9750d49d5e,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1339
0x629fc79eac74a9fc44f3b7dcd4c790e07ac17aa8891a69a06e493b9ab89e924f,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1340
0x1105f6c24cd32309ceb5f82401b0a44180fa65947edfcd6dfc4d33b3efda54e2,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1336
0x05acadbff22ecbc1ecb14f0936310af2caf3b50ce6fcbaaaef0973232c67c7c4,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1356
0xba8c9aa617c0ec466d05b26ef0cad46ce003e23f3c8d34cec550be619cb386ab,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1338
0xc2d9a81fee1b92645bd75481c5f674070ab7341a0f4f128ca4acc4ba9eee546e,917441,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1337
0xb7407e2adbcca1e783a88040e730cbc8f2eeed2ee6c8cd3ba53e623b6ec0a276,917514,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1005
0x454ea296cc403aa843fa4c9c73e4ba99745fa1d122065699bbc8be6bfade62b7,917514,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1002
0x50729b395c4fc04856bb505e17df267e166f045bb44cd4a334e5d85442ab2195,917514,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1001
0x42af838289353272fdff4cd2073c25d146432829e1be4761dc3b3e4f6ef4b4a3,917514,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1004
0xffa217e27b2895eb20e13dfabad3ca2866f915f1d0ef11b4e7908ba4d3993462,917514,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1003
0x84917a258547863ff2f1e247dfe066a557229713d80e960f484424d9463de840,917514,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1000
0xe1e7cabd4f40833d3106e30e6bf119d1cc3ac05cbeadfb94d1d3e7bed8625f69,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1013
0xa10ffde71da77c16a520291fbc45fd20729a69b9777921d4414c6633cada6c2e,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1012
0xad8e4186e8e1b92f64c8eb9593a1a1b77c44d468ec5f6b420857fd7ec4464ea4,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1011
0x4d6b347945e28f4d1a16c0c149256233aefdb75923cff65d67ebac700b099d91,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1007
0x1e29b2a0c040810595c997baaf4f67805be28e8924d157786f65fa4158df5785,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1006
0x40a258394327c87117350af627292cd3c33f1a72f673cfb845383c82cc478e12,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1008
0xa0968eb62b74c4c03a0bf7abfd8dd70248d4efaefc142c80728b732fe11b8df8,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1015
0xeae35b492a575c042b3e089a404403c696c2d78dfd2a13f827ad88ddcb4e2d93,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1010
0xdbb0f14ca1871eadfa6d82c11a02f4839f8ba626daa8d23e81b86c73ea44ba6e,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1014
0x5c9b3a88fc837e19a70d175570a3b26cec58fac867ad5a887429c5fce55c70b0,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1009
0x522ca1fb134c6501d2dafef68b4f1c75d51a864becae1435426e1921f6b8b188,917515,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1016
0x6b6e44630ab5838be19c77acc62fb7969eaa107bb7ae50990b0e5e73faefa4d4,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1022
0xb09e81f44f670cdc1577b3ea7e56093f23a773c8de8ad43e1eb10ffd357f6409,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1035
0x33f770c389a8e8f6a23f700a5a49c696832f1728d8bc38480606c10d4e6d7f33,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1025
0xc43c8fd76354c32cde19a95760a79b2a17acf7ceb8af161f5275783b181ab446,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1021
0x818438e3b7fa996b8ef414d013af70f23ff3ebecac510f57c9a931da415c403f,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1019
0x0cd3a215de7c2842a3b8f892660cf9b37eedfc90153b6a287f053e32e209704c,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1036
0x2ff921dffb632e2414a60ce4f87e8498afa8b1f997491e784f7de60b54c24775,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1027
0x6867db5e983fcffabd2a2bc910082b106160abcf7ff3210fa5462eee03020adc,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1033
0x4c1efddf8f9c6dfccdb23da1af78a5130090718bec9e60859ac90bd1faea47d5,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1024
0xb8bb6f4efd592c402a18e7981716552977a005558b7e7d4084926d54fec5c2cf,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1018
0xf2c9a533db37ad300b6cdc429dbc4c4bc852ae726822af0a66021ed0f823252e,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1017
0xebda54bcb8a883dd03a867af335880c0bcc4b35874b31c2fbac015a0051a6148,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1020
0xcad5ab659bfa8bac476de98659c67658a16516b4a22cbc9b8ae61bfd8ad5d4bb,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1029
0xda9d1034ec0b757c4c4af2cd65bb082c7ca94bb0c6764f027bf4801df3de2e66,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1026
0x6641225fec80be1c86a964222e32fa9cf7434e18162d6abdc078a012d6abfb5a,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1032
0x718a5351daef5e94bfcaaffea655f5d1c91f43e7b5d9d375c0d30f8e3584aff8,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1031
0x6ed44e8a3a72d49d09d4a6959d6c9c7999fb58a1cc7f2ca350718544e2920b0f,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1023
0x689ca333fdb31fea34d4255f2569f993555eaf2f8ae726403a4291d62e15e4c0,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1028
0x41fb8cc51744e41a30fe780a46cc53e35e016cdd6871dfd51c1cd7a60de9203c,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1034
0xf7fe2eb3cdd15fc3029dd632d33e7aeda604be9e862baf88bd5986153c6c7dd9,917516,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1030
0xbfd51fbc7cc72346abc3e7cd319b70e8c582b34c3c39b07b7876bde870866a63,917517,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1037
0x7d8317d7b4cdc8d88a7c410a4e80e6057a3f095e645b3dfe46bcd765a40d91e3,917517,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1038
0xa7c09a41386cce4c95d73a909fa8fcb91fcc96e16c862a7492169e1c28b637ed,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1052
0x77d294af56c413417438004ee03b2590639365a81cabf198f4f07a6c27ca411a,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1039
0xb5961f9a8e79eac441ffda9460e68acdae9dfb691c6ae549de4589af6c27b146,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1040
0xee8b48d5b558f7cf5fdeffbef8d378dcc4d55088c092ef75e805ed2052043c73,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1041
0xbf3b7b77c5d5bf3b1319a6251f0580dc0ff5b3905afd306bb937dbfda7a3c9e3,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1053
0x3d62204d5e48af46fa1875bba10923da04514844678cf1c2ec377045e492f163,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1042
0x140755297a88dd4f8b6d404e1b8f4a69bdab7a0c17efd8e453eb2fcaebd9d5d8,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1045
0x804fcb1f5fc93be27c5fce1b829caae3572e90ae69429b620922aab5083cc103,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1046
0xc7db6cd13499bcdee7ab2a26ab4dbee18548713059d8e6c8e986a530811dcb8e,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1050
0xf4e5f7668b17618a8440b38c62522d96c85a1b3f69acf17bd92fa8106769cf93,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1051
0xb78271a76deb383e0713fee1e4298faec8c58b3dc0de445d84c8761277a93289,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1049
0x616eaede426e5e5558a9ae27c9ba23d407963213ea6fa8dc869bfd29eb391eb2,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1044
0x58a6245686091c4268cfaa363b2eae3d2ed2a4226b9eca0ebdd78d37d70edf6f,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1047
0x0bac1883e7e0f9fdb145fab821bf188a84cfeccd356bc14da915ca023e5d8b51,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1048
0x60a0a7e3ff83ab60793b06165fd17bb8d964ab24b4fbe10bafc041e9a21517c3,917518,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1043
0xb268bfec4ae2e6d16091cc0dc566ef8bd85a5f5f73622c59f64ffadf99ec7b94,917519,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1054
0x9b96d51f2ef2c49c85bf08dbf37c4ab43f4e7aaacb6112789d5f6b6b956a7d14,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1063
0x8a5d31b703fbbddf467f27c15a542b8f8145ee64bd9e24f4fbb4913fb16f030a,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1064
0x5d9f0779d5e3e08298bfbe42eaaa7b28384585bd1ecfa6cf06ce83048a57024c,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1060
0x2fa1a63c7570e9a05a547e14b89a89657e9e92b6f9681532ea77e88c12a8ca94,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1059
0x8ac313862474fc7a6dee63631ffa2ab6d7a06f839098d2c66fa0f98d3d04234d,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1057
0xf17ec7c9d3b604964412e3d37d5210063d5ec9cf6033a0f9ecabc679030faba9,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1058
0x24eef337e83d64e8ff69b78ec1f53405803a04e48e02a91fa0692119c8112990,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1062
0xe3457e949264f8de25ad7e75fcea8019eff70e0c2a2dc8a6120ed48f6a56d73e,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1067
0x45bf818db3a11350b238d0bacf276ebc5a924d62ed1ca7240506199b1a803624,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1056
0x010e4448d35dbe24d298f23fe7e93b53d6262bf4c7a368521463575602ec0306,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1055
0xa483ad63a1f2da12c773adcb5038d986a5418f036925247a24fdb1270b98428c,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1066
0xf175658435dc37be5b6d671eefecb7119a57bc963731b7819d149d8753b8f4a1,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1065
0x21077041669f2454108a72bcb22cfe5fadfaa7c943f456c35c9f2c3fa223f05a,917520,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1061
0xca13c1f80134c66cc3214f5dc257cd4ddca2a2c23137c9145c6b262e5d125229,917521,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1069
0xa53ab8c99d73f0d2dbf91c37718bb847f553b29cf4b5300c687e9e01c2c4e96a,917521,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1068
0x624a66d3d377ebcdaff4c90b2b37e60823245f1282ef7618f6fc75f51a39a06e,917521,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1070
0x030bd97066d67234672f2fb3b077651b7bacf9d13eee23b5fa3ff27fac24a589,917522,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1073
0xb76eb67a9745b0d0a5d5902318e2db4208f959235c51b80734a1ac7d6bb4413f,917522,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1071
0xfd9c18906e85b30462f4c8f524a9e785b8063b1bbbbba58025cf44ffed03b531,917522,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1072
0x631fc2d7b17a421d3561b257ab4aa40e828081303de30535f7d47b5112b0bae3,917523,0x098820f7ad13f030a087206dbd5cce852c2ba959,0x964f62da996a48b50199280d69582c9221b6ff38,0xa04bf47f0e9d1745d254b9b89f304c7d7ad121aa,1095
