hash,block_number,from_address,to_address,ether_value,gas,gas_price_gwei
0x547c019ff492423bde6a0ba2100a92340b10c863a699d1264524c0cde5a18165,47775,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfee35b63ddf7dc99780822995745dfc245a58fb3,4.99771774,22000,59.94396267
0x66b2c017bd1642a2123d59577aaf1479978515bb5e2a7084c6ad0fb12a2bcc88,47776,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9def82c26c0c5fc4e0e7ec2f64425314e3f7b476,6.656963814,22000,59.35111688
0xbc4ca84b935bd5f5e47f32893b75ca3afb4eb9f02f6f25185086a26b7cf70e0c,47776,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x29c0024a99b44d481694cb5d98907a1343d390fd,6.583883324,22000,59.35111688
0x129b83351ac7127c8e46d11544e4b21dd2c6ea447973033d99198b6b5dde93d2,47779,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x186d45f84ea3942e8c4d72490af86ea347c3a049,9.395907651,22000,56.297589189
0x2c27dc2acc5ccd65001041a701ff5607be98b13ffd53c261e3b3f1b4000c27ea,47781,0x4970d3acf72b5b1f32a7003cf102c64ee0547941,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5000,22000,57.935965411
0x50099342d29e5245da4853e10e49bacaad0de0c9e9e502737eb7dd6be85e8c45,47781,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x082b2013c855230fcd4b1b29d67d853de21df88a,14.276465077,22000,55.76839185
0x108c0374a1464a961e665405d3e08178ac0053f93c8ac45d01c7d7aa0a256ca2,47782,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x523e93ed2d488b01e5a425f3a8d1cfcfebd8b064,17.923679716,22000,55.76839185
0xdfc655f01e327f84ca0ea1859a56003eca5b688a669657a09832b0e0175ea71c,47782,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x98eab1a51ef0ab03f4a0babcb61113a3af9886c6,16.385336575,22000,55.76839185
0x0a10b3dbd02244bcb1d997916a4833db9c0de4b16828e1885fd210b5cc9f3f08,47783,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x73399e4211fc5e5c4cf33e51958a3173124645c3,22.520017542,22000,59.553045217
0x8cc53c9b3bfd1e2657797af6fed2f2f958fbb07e3d8ca97c2ae0a6afa8048962,47785,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x741df8a3a584ea9d5fadbb30ca7127293345312a,40.158032508,22000,58.306045802
0x16ab63305726c1dd19eb91915f8f73f65166fd7d1a8e6f4b8ae21212449a5990,47786,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0785a86be9c2d68dbaebaf1db72641680529e2fd,40.572497966,22000,57.146332392
0x5beb5749fc5d0abe1b12dfaf49e5c8a1460bdc51f99b9b58e6dab7a3a7fbb71c,47790,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x620cf322445b507cde02b21dc0ea1193a52aca17,51.374537036,22000,57.146332392
0xb3d87c4c158c96fbd46961b76b3dd17515f32ed87410b109fa6ba82f537a3e7d,47790,0x232cb1cd49993c144a3f88b3611e233569a86bd6,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,14000,30000,60.446612883
0x7339a7556911837f2cf72b9a8f5f615a98847f99add71652c1cfcc8716c176a2,47791,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xacc8decdfdcbed202b8632947c60487494f5d2c7,55.746603745,22000,57.146332392
0x976a728bed09647eeb1d13548397435edc8d805f48e7199dbe4d9d97adc791a0,47792,0x3994edd5d1447c91d3db3a7d483e745e0378f6e6,0x9df32a501c0b781c0281022f42a1293ffd7b892a,1000.997,21000,50.0
0x8ab2c111f59830ade44b7f75ef57dfd4508b6cde24f26326d1dfd00c4781ee02,47795,0x9d30475ac7c8268b156f5f7e4227a3cf1acd47a0,0x9df32a501c0b781c0281022f42a1293ffd7b892a,1000.9985,21000,50.0
0xba171b8c46e9a9ca3f20828d50dbfb586cc1979cac0243f671b32cbdef130a09,47804,0x0cda12bf72d461bbc479eb92e6491d057e6b5ad1,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,22000,450.0
0xadddaf4d0ce1e49646adefd09eb624b9b64488e948c96bf8359df0daa369a2d2,47804,0x77d43fa7b481dbf3db530cfbf5fdced0e6571831,0xe11f174499ff162de6d0a49d6e9df8ef0645982d,1,25000,58.793644237
0x788cab284824d1ea3d6df5cac4ef0c0e299eac222e309b4683a769eb6a63cd4c,47805,0x154230ed91d1e711e56b9c0f88b5ba5fd2b0503f,0x5d7a51290eaaf19876f6ea7f2fabf0b12bae55bd,1,21000,45.0
0x4146a0594a75b02f1c9cb60f75ebe672b4670d6d73f05514f26c5a981aac11ed,47805,0xb6047cdf932db3e4045f4976122341537ed5961e,0xe04cea14b276c32c507532eccf7a598bd97c972a,0.01,25000,55.406591711
0x95eb0314180f6328ccd7430467b9af2ac6b6a6219ec238ad4e28d71c0146e819,47809,0x02e816afc1b5c0f39852131959d946eb3b07b5ad,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,300,25000,59.60353369
0x68a52baf5a44a2901c91f89421aaeee5504568a8a4d9e883c9ba88ecc5cc24de,47809,0x40a331195b977325c2aa28fa2f42cb25ec3c253c,0x3aa42c21b9b31c3e27ccd17e099af679cdf56907,0,40000,57.261116347
0x65ab7f5adf60e03a5c44891259b6da8ada3c9b33ea9d0139d61182c5b8264503,47816,0x0cda12bf72d461bbc479eb92e6491d057e6b5ad1,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,3000,22000,450.0
0xa387c4bb840922b3998841fdff306ecd23270c4edb41c38ae916bd95c45d839c,47816,0xe11f174499ff162de6d0a49d6e9df8ef0645982d,0x32be343b94f860124dc4fee278fdcbd38c102d88,0.99876529,21000,58.795701937
0x7b0d500c261463d1c2dde43e8f83199e34ce5f3814b47cc7ca6b83339066d5d2,47824,0x40a331195b977325c2aa28fa2f42cb25ec3c253c,0x3aa42c21b9b31c3e27ccd17e099af679cdf56907,0,40000,60.149499595
0x07dca938f8b86c1e649306156e4bf1e70e27288ffa30bbfc97eb1d5a28ab76ae,47826,0xfc39be41094b1997d2169e8264c2c3baa6c99bc4,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100,25000,1102.163578715
0xe08609cd69595409e0b62d3cfcdba002a706bb140d61a84d43b4ad748e44d8a5,47826,0x17e4a0e52bac3ee44efe0954e753d4b85d644e05,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,22000,1194.073680753
0x3719e26451ccd310afc8919048210c1f1c89d508ae891fefff8ec000bbefa986,47827,0x6b925dd5d8ed6132ab6d0860b82c44e1a51f1fee,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,200,22000,59.07004738
0x6ff651e4bb46336fbc5457de3522b3c3968321f1c63e475bd8d7fb87ca32a54f,47829,0x17e4a0e52bac3ee44efe0954e753d4b85d644e05,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,22000,1158.292003922
0xcfa8f30fc37e3a0a448c616cb4362fc97c8143062fd1df6680eef66e4c4cf20c,47830,0x40a331195b977325c2aa28fa2f42cb25ec3c253c,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,40000,56.582617936
0xee07b96b57cfbae139f901c5475e72657e970a626c4cabef6d9e1d3aa469a4e5,47833,0xcdfd8217339725d7ebac11a63655f265eff1cc3d,0xb6ad95318e9c1727be55974bbbbacf7196923e4c,0.003,21000,1150.286920923
0xe94feb92b101bfdc6437d8f2e7a8650485e399a810411e0bd498e02ad1ce3439,47838,0xc3a9226ae275df2cab312b911040634a9c9c9ef6,0x24e0feac2aabae5625b91d8e9310bed1e19eac2a,1000,21000,60.462290662
0xed97843f2b2114762dd756990f3b0620969f2a902524d17e1b22a16a553fdf17,47840,0x95893f64255e656e6ad6ac405ebceb1117884060,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,25000,58.348635512
0x0b11f84fbc8c92cd54f3c445a9f67329753b1f485e29b9a8f5736b8561d0f17e,47843,0x17e4a0e52bac3ee44efe0954e753d4b85d644e05,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1900,22000,1113.026875473
0xe5e6feb4ad54fd8310c7838ce3839f18ee609cbe821d2094e5f6e62f5353321d,47845,0x1908da5b6fa3132dec867ec6a74ddb252292107d,0x0000000000000000000000000000000000000000,2,23300,500.0
0xe7a79d6aad5b7beaadc7d5d4191ad82be97289e990a0bb850c168a6a1570021d,47846,0x24e0feac2aabae5625b91d8e9310bed1e19eac2a,0x32be343b94f860124dc4fee278fdcbd38c102d88,999.99877338,21000,58.410448591
0x92ecde520d8b2e7332850355015bcf0ea7f1ea107d305189a92453a7f0f76c31,47848,0x74016f15e9262e1fab078146a4002acc513afef0,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,22000,58.386875268
0xdef84ee884382e4771033205cadf8b534fb3678545263a9d61e97e105703553e,47850,0x5d7a51290eaaf19876f6ea7f2fabf0b12bae55bd,0x3420ea223b7dbafe4d72ed16e7073a87d1874758,0.99975,22000,45.0
0xe3ff3ec2a231e78972541020c6b8d1f506ebc081b057dd581e348d4f48f73f3a,47859,0x34bb6978c5a1ad68777ad388c6787df53903430c,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,3,22000,60.0
0xa403234868faa0e8277beafdb7342de4c4bd1b5a0d3fa780c18492cbc40c672b,47867,0x7abb10f5bd9bc33b8ec1a82d64b55b6b18777541,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,3,22000,60.0
0xecc8b99ad31237530b77edf4ffb1c59851bff1a218984418f54ac10231025458,47871,0x7abb10f5bd9bc33b8ec1a82d64b55b6b18777541,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,2497,22000,60.0
0xe27029318a90d8c28edb9b01c5e6926855a0451810e6af18b9ecd123fea0d861,47873,0xb6f78da4f4d041b3bc14bc5ba519a5ba0c32f128,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,22000,1163.850257423
0x7be671fa6c77263fe4078a4dee87c82f06f3ae9279355bc6e2f3ae79013b800b,47878,0x47ff6576639c2e94762ea5443978d7681c0e78dc,0xed17ea8e9fd42159037dee95ea173a56c54f55ce,115,21000,60.411800396
0x8b8bf13ec06e14f8ae5be82234e5230a86fcb0d24a7da3ae4d789c58b286f5d7,47878,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,31000,1137.672338113
0x9aada2a2d9281d659136b74f46bf6eb3ff7d7150db2a6724f56276bbe2ebf0e3,47881,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,1,31000,1103.335028923
0x8305a54ecbfb5713579a49477607d220f2822239db929551c58adb35f68f7555,47883,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,1,31000,1190.033405185
0x6adb1cbeecf7520708a57a0e50fbeeeaa7a5058d0fceb02e60372aaaef3847a7,47884,0x8bae48f227d978d084b009b775222baaf61ed9fe,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,24004,50.0
0xad1c27dd8d0329dbc400021d7477b34ac41e84365bd54b45a4019a15deb10c0d,47884,0xddbd2b932c763ba5b1b7ae3b362eac3e8d40121a,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,23000,400.0
0x76524ec2dc7c0f34cf015e8edb84adcbaaddc792515a94e1ae0973cc70fab857,47885,0x74016f15e9262e1fab078146a4002acc513afef0,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100,22000,56.358116261
0x7e1503d2001cab2f432b56a62a3ee874782c8e33cbd79a664d155a758c1784a2,47894,0xddbd2b932c763ba5b1b7ae3b362eac3e8d40121a,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,9001,23000,400.0
0x2d23290b83ad6cab7497f2a34fca349c08319dbcefd551e390aa8688e3e44c9b,47896,0xa13cfe826d6d1841dcae443be8c387518136b5e8,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0.01,50000,1171.602790622
0x0a5735ef0c9476086b498fb7b2716c417fa4ea36eff5b9e74ba8db05baf5c6d3,47897,0xed17ea8e9fd42159037dee95ea173a56c54f55ce,0x32be343b94f860124dc4fee278fdcbd38c102d88,114.99876318,21000,58.312604211
0x16110dd6c97388fa70f16b5d8c8eef4e3171a9c1e235c5017ac9adce723ee6ef,47897,0x40a331195b977325c2aa28fa2f42cb25ec3c253c,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,40000,57.935965411
0x4690dc3e6ef59cbd4b60ffbd4b49c8afc0e768e37e8d3b63e79db9e9c4cff8ea,47902,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,1,31000,1096.106874625
0x1dcce4083cb7d479384de57df2d1624a1c525311774ec451589e45ee95fa0280,47902,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,10,31000,1096.106874625
0x6678691bbbaae7a97de07a5c80b35e89ddb23a81729a90ae8d69b3f93038c054,47909,0x767a03655af360841e810d83f5e61fb40f4cd113,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,10,40000,57.608012565
0x5ad97767d50e273c6fa413f3ae27e87c73394748893e6ac5cef93f38a414a667,47910,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100,31000,1112.880516732
0x42da0486808ec91b998ef8f22636855795930bbcf1569dbf8afc8117a4101a1e,47913,0xb6f78da4f4d041b3bc14bc5ba519a5ba0c32f128,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,500,22000,1175.515847891
0xf3b5e1f76a0ca82f9d1baac18dd14f70ec23813a52c933de32f8652742dcd053,47914,0x7d7e7c61779adb7706c94d32409a2bb4e994bf60,0x0000000000000000000000000000000000000000,1,21000,3000.0
0x83edae017f8593395fedbe21c6b086c08146f6e0173c4d2d4664a88f4e41b9e1,47916,0x48659d8f8c9a2fd44f68daa55d23a608fbe500dc,0xbb33a4b72d92fa335a3b591ce7ee217f7a7338c1,1,25000,57.774777383
0x4a626d79108b271982e2ac35786971bb58ae21dab3817b9afa60330b6f050d9b,47919,0xb6f78da4f4d041b3bc14bc5ba519a5ba0c32f128,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,500,22000,1109.051525215
0xb68fd5cf882501252bc0087a0c5a96449bec8d0ad00bdbec76ebc854f0755415,47922,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100,31000,1094.985048091
0xb93fd4001cf2b3b9b68ab8335ef2b56901b5f2e6a803d1aecbbd0e9cec3db390,47922,0xfc39be41094b1997d2169e8264c2c3baa6c99bc4,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100,25000,1202.628081906
0x354a8619d29a0ca3f61e2a3df9ac8bfb2dca991d757218b24d7a9e425f1518d5,47923,0x74016f15e9262e1fab078146a4002acc513afef0,0x7c1d0c9ad434e14754deea395231be017047e40c,1,22000,58.916007774
0x973dc71f3cab85b741567a38bcd4cfce0b6d64873dca7942eb460b2d98b80c01,47923,0xf06d9ad3b665226845a219edad87696fce2fb88e,0x0000000000000000000000000000000000000000,1,21000,300.0
0x5714947af67ed95328135cc39d311bd2d73f2c47ade780a01e8098e43630bbe3,47923,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100,31000,1094.985048091
0xc36cd93023b65c449fd9c6beb9531686ca679cf772486ed0df4a5af2481eb15a,47924,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,500,31000,1094.985048091
0x108142ffc67d62a5d81e3471d23dd16430679728a14caa5894add203e56218be,47925,0x3ceca96bb1cdc214029cbc5e181d398ab94d3d41,0x0b12c5618eb8bfc23b8893780f1100d1b668639a,39999,21000,50.0
0x231c994233ad2e65f78520a445c2d7f1ebc7cde6b604c520b6ccae9a837a6556,47929,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,500,31000,1155.739095733
0xe379c8580c71e335460406b62342abfab5307787f546072bd12af0b58a0f7ac2,47934,0x378ea1dc8edc19bae82638029ea8752ce98bcfcd,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,700,31000,1095.95800971
0x303dac73a24b5cb5f4d74f32732f82e34245d2b977dd8d10c4a9dafe46bc214f,47934,0x82f854c9c2f087dffa985ac8201e626ca5467686,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,50000,1171.602790622
0x2be6711fb3c834d4539f515ca3c53ea4e733cd1bfd5e0ca470d57cfec2c93759,47937,0x7c1d0c9ad434e14754deea395231be017047e40c,0x32be343b94f860124dc4fee278fdcbd38c102d88,0.99877026,21000,58.559002993
0x6a9eac20d0dd46d4bcc18d27569e626c9e911a8899e9382a752af00a55f86fc2,47937,0xbb33a4b72d92fa335a3b591ce7ee217f7a7338c1,0x32be343b94f860124dc4fee278fdcbd38c102d88,0.99877026,21000,58.559002993
0x73f2c132426a166c20f187513104eb14ba2fe5643c78faaebc97e224a1831cd9,47940,0xc759dc67e0c3816fdc56a2f5bb29920fc07e767d,0x910a4aadabb3a7b3f7879118332e13da66b68d77,100,21000,57.704558895
0x4d9add691563008ea0e02ebd98e9bb6b997fd3819204a53716f711f69acc9662,47941,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,23000,1141.629493316
0x9722fa5a7c99b7a7b0c18d2d43c7aceabe6bee65fb284a60ade481072cfc75e8,47942,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,10,23000,1131.137918271
0xe5feeb885c411a8e01ef5ba604dc43d09eca2e30e32171af76c70760242c88de,47945,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100,23000,1097.275492881
0x218bf37578b4c87362b56ff70b617cc06f84e06ce5f2015b42d77caf71139313,47946,0xa0a0e65204541fca9b2fb282cd95138fae16f809,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,25000,59.370657812
0x37d933e85d505f3e2aeb2f263744b0b1aaf0b2aa71d56f2350cd7c346a80e45d,47949,0x910a4aadabb3a7b3f7879118332e13da66b68d77,0x32be343b94f860124dc4fee278fdcbd38c102d88,99.99877496,21000,57.744177375
0x2318ca7426ef8621b180c698b82e448f33e566b23ddea9eb7c864944d62eba06,47953,0x7d5d2f73949dadda0856b206989df0078d51a1e5,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0,22000,3000.0
0xa00fcf804fb0c54043d4f091029c3aa72ff9be8ccf1aa342009cd45a9dfbbb87,47956,0xa08d215b5b6aac4861a281ac7e400b78fef04cbf,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,3,27000,58.988512292
0x0e038c96e5b7473001bab70c7832dbaf6b81853b80640febc702282408e5ec1f,47956,0xe09c68e61998d9c81b14e4ee802ba7adf6d74cdb,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,50000,1171.602790622
0xe841fd0efb503e9c065a53cbc5ba012e8879667396e7fd19ec2888d77c654c98,47957,0x9e1b9435365ff9c0653fee36ac89657c5879a566,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,25000,1102.600519333
0x0ee95655fc844fdfebf73850c27b3dd15c8081b5f63772d7f9974c6a7358979b,47958,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000,23000,1205.939506262
0x407ec724a47dbed2ef0c4cd41e7819df8e82019682a677cd43ee8fa68e995fa9,47958,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,100,23000,1205.939506262
0x1e295155497ffb56ed1813b6989f97ee1ddb38d7bb25e97f2c5e8b41a2339696,47959,0xc3cb6b36af443f2c6e258b4a39553a818747811f,0x655ce0c27e77d78c7e3e89f09ea6dfa394610b5f,200,21000,55.467597573
0xdb43f6dacedf53e3efaba1333369cd302437270804536855842a7fc167f4b0ed,47961,0x5102a4a42077e11c58df4773e3ac944623a66d9f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,776,23000,1171.517139973
0x0841b277e4835a57fda4d891f4755907b7419a580eb08cc1ae90b9ee7cd04350,47964,0xc27376f45d21e15ede3b26f2655fcee02ccc0f2a,0x38b6f7080b3814966cd2cd70944639679db754f9,0.01,21000,1142.162225417
0x0421dbdcddb52531d351a06f19155e460f69dcb22f6dd5ced5125340876efa67,47967,0xb6f78da4f4d041b3bc14bc5ba519a5ba0c32f128,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,9000,22000,1138.406522106
0xf4ed28bbdff05d29490b065230c260e390329f550c1c4ae36544353220ecedd4,47967,0x655ce0c27e77d78c7e3e89f09ea6dfa394610b5f,0x32be343b94f860124dc4fee278fdcbd38c102d88,199.99875732,21000,60.347069504
0xc9025cff7ad4b177de327333d005ca7babf93699b46fb4211519560057a9633d,47970,0xe09c68e61998d9c81b14e4ee802ba7adf6d74cdb,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,3997,50000,1171.602790622
0xc17f5b509b47a02dca4a706927f19aacce626bcff65a550ccf34a756dad7d800,47971,0xe1237d552429cc333ffd3038fc3ba3441d0b7dde,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,25000,1220.231735833
0xdbd12a7a484988980eb853c625546dad8c769337a74240b317d4ece8042c76da,47971,0x74016f15e9262e1fab078146a4002acc513afef0,0x7c1d0c9ad434e14754deea395231be017047e40c,100,22000,55.589754009
0x01202dbc7db7d0c5c1e4770373ce08885cc9353a8a58cad408a4ae97d6a99686,47976,0xe1237d552429cc333ffd3038fc3ba3441d0b7dde,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000,25000,1160.978540691
0x880155f86eacad4c7b1339c6e621b46e1f386d4879b8a8373ace965324e248d8,47976,0xb1a2b43a7433dd150bb82227ed519cd6b142d382,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,700,30000,59.253167421
0x528c89e9a85cbe238dbfe52ea96acb618948bddbc01d88174d3e1821347e1811,47978,0x7c1d0c9ad434e14754deea395231be017047e40c,0x32be343b94f860124dc4fee278fdcbd38c102d88,99.99873613,21000,60.184180282
0x16ae54f7964f2d5317fbcbd581c989472ed7107f4fcd65d3adb9f9b7d889c14f,47978,0xa0a0e65204541fca9b2fb282cd95138fae16f809,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,900,25000,59.235544914
0x5537acf5056808bc167d9cfe8a9896decb9a38e73f4263663c5b41158bbae7de,47979,0x40a331195b977325c2aa28fa2f42cb25ec3c253c,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,500,40000,55.894711417
0x60076d1bef9294634b2a34debfae12013038aea8790e24486f57cea5cd756e34,47979,0x3dfcf2bf579c831a03379a140b74f884e49caff3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,25000,60.407960867
0xd898bf55d49a2fd4cd4f61a9935e7bde4cd27ff36949cd7358e55e28c8367020,47981,0x3dfcf2bf579c831a03379a140b74f884e49caff3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,25000,59.283611653
0xd62b182112d20090db0d17f32415b54073ae2883e3bcb79872b327ed4f64f896,47983,0x17df49518d73b129f0da36b1c9b40cb66420fdc7,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1000,25000,56.040605366
0xea6e249f3936bb5295cc449183bcc8f789fbeb132e905338a1656ed4df241cdf,47984,0xe09c68e61998d9c81b14e4ee802ba7adf6d74cdb,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0.001,50000,1171.602790622
0xc5ef6b391fc7d45d730eff2d591f12fb18227b5c0a1ba818e82400790157a532,47985,0xe1237d552429cc333ffd3038fc3ba3441d0b7dde,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1994,25000,1160.780166904
0x12e1b4e9ea8a22a86957dfb7b1666f03e055131b6d75039a4519ffa4aafa090d,47986,0xa08d215b5b6aac4861a281ac7e400b78fef04cbf,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,497.3,27000,60.443755163
0x55d7dfb54704702ed7a062841950260857228e2df04a1feacf5baaa7580ccf5a,47986,0x3dfcf2bf579c831a03379a140b74f884e49caff3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,25000,56.34963025
0x8949d4c1e3045a584e96e6f1fcdca78b98327d36a4a7b768a505276199099297,47986,0x3dfcf2bf579c831a03379a140b74f884e49caff3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,25000,56.947579838
0x110eb4d60c1d03bb72f2edf6fb68c8ffbec2bdea9ea8759eb0d40dd8eeb08b2e,47987,0x3dfcf2bf579c831a03379a140b74f884e49caff3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,25000,56.34963025
0x726a0003b64a76e1b04ae65e5a60ab4479ca505e70deaa0031f3bf1e71afeda6,47987,0x3dfcf2bf579c831a03379a140b74f884e49caff3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,25000,56.34963025
0x6bf9b5c46deefc037cb84bda430672ccc19b6f8a4f7e833921ba0aa53f4e9163,47987,0x3dfcf2bf579c831a03379a140b74f884e49caff3,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,25000,56.34963025
0xcacfb440dd5786d779e90681fbbf14b3bff8736271fd6b233fd42e90885f9757,47992,0x8df53d96191471e059de51c718b983e4a51d2afd,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,1,21000,1159.014215026
0xd0dbfbdabd170e6fd53b01f407c08511be86585d91b3adb02f9fb4cbce921bd0,47993,0x07a8dadec142571a7d53a4297051786d072cba55,0x339314edfad76e605ef2502a570af26fc1ccd8a8,22.7185,21000,500.0
0xd31bd1e319ffbc3db4d2b899b15b62923a97dc51134284a3fc12187499320ecf,47993,0x40a331195b977325c2aa28fa2f42cb25ec3c253c,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1489,40000,55.33353994
0x912bf42a0c4a5aa5767017fa25143b5efc24154cd77abb3ae46d5e54da48cc31,47997,0xdd9b485a3b1cd33a6a9c62f1e5bee92701856d25,0x615e0e6347601699ff404c45dd08bc8e51cc666b,51,21000,45.0
0x0600757d20153994fc338bc5fee958ded27dabfe198b7bfd36a9ba949f769a44,48000,0xc27376f45d21e15ede3b26f2655fcee02ccc0f2a,0xf7e9cd4e40d304a1b160e128993e0704cc04f161,0.01,21000,1094.745583138
0x98fc97719e67f6be6086e4f541de99ef5c0d4ae28c90701cfe9bb04e11a347a4,48007,0x7d5d2f73949dadda0856b206989df0078d51a1e5,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,22000,1000.0
0x305bce1d54f535cc573331925989334e4f901314888b6467baf1ce3ace15aed1,48011,0x8bae48f227d978d084b009b775222baaf61ed9fe,0xc94fdda93a6efde464f1ab126ca7c38c7ba04a05,174,23300,50.0
0xbe3cdb8938256c452d21941013d1037bc3b74116217271a85cd3f50639e5e48b,48015,0xbb7b8287f3f0a933474a79eae42cbca977791171,0xbb990e55844f15ac000ceb515d5a2a315db9cb0b,1,25000,500.0
0xdbd0925b93ea6667b1fb4781ab4c1993c50a224c11b3c2ae3b3f5a923e4f5cd8,48016,0xe09c68e61998d9c81b14e4ee802ba7adf6d74cdb,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0.01,50000,1171.602790622
